timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-10-31 01:02:26,16,7,66,8,295,11,0,0.64
2025-10-31 01:02:27,2,9,66,7,316,11,0,0.64
2025-10-31 01:02:28,37,1,66,6,500,11,0,0.67
2025-10-31 01:02:29,11,4,66,6,295,11,0,0.67
2025-10-31 01:02:30,8,6,66,6,348,11,0,0.67
2025-10-31 01:02:30,41,2,66,6,315,11,0,0.67
2025-10-31 01:02:31,2,9,66,8,298,11,0,0.67
2025-10-31 01:02:32,2,8,66,8,291,11,0,0.67
2025-10-31 01:02:33,2,8,66,6,295,11,0,0.70
2025-10-31 01:02:33,2,9,66,7,310,11,0,0.70
2025-10-31 01:02:34,0,0,66,7,294,11,0,0.70
2025-10-31 01:02:35,2,9,66,6,302,11,0,0.70
2025-10-31 01:02:35,8,6,66,6,294,11,0,0.70
2025-10-31 01:02:36,20,6,66,6,321,11,0,0.70
2025-10-31 01:02:37,0,0,66,6,298,11,0,0.70
2025-10-31 01:02:38,10,8,66,6,300,11,0,0.70
2025-10-31 01:02:38,5,6,66,8,307,11,0,0.72
2025-10-31 01:02:39,5,9,66,8,296,11,0,0.72
2025-10-31 01:02:40,2,9,66,7,298,11,0,0.72
2025-10-31 01:02:40,8,3,66,9,300,11,0,0.72
2025-10-31 01:02:41,2,9,66,9,306,11,0,0.72
2025-10-31 01:02:42,0,0,66,9,302,11,0,0.72
2025-10-31 01:02:42,8,8,66,9,296,11,0,0.72
2025-10-31 01:02:43,2,9,67,1,302,11,8,0.75
2025-10-31 01:02:44,18,9,66,7,299,11,0,0.75
2025-10-31 01:02:45,2,9,66,8,295,11,0,0.75
2025-10-31 01:02:45,5,9,66,9,295,11,0,0.75
2025-10-31 01:02:46,2,9,66,7,378,11,0,0.75
2025-10-31 01:02:47,2,9,66,5,304,11,0,0.75
2025-10-31 01:02:48,5,6,66,4,302,11,0,0.77
2025-10-31 01:02:48,2,9,66,7,311,11,0,0.77
2025-10-31 01:02:49,2,9,66,6,295,11,0,0.77
2025-10-31 01:02:50,2,8,66,8,297,11,0,0.77
2025-10-31 01:02:51,11,8,67,0,358,11,19,0.77
2025-10-31 01:02:52,40,5,66,8,300,12,0,0.77
2025-10-31 01:02:52,2,9,66,6,303,12,0,0.77
2025-10-31 01:02:53,8,3,66,5,324,11,0,0.78
2025-10-31 01:02:54,2,9,66,3,304,11,0,0.78
2025-10-31 01:02:54,2,9,66,2,301,11,0,0.78
2025-10-31 01:02:55,2,9,66,3,330,11,0,0.78
2025-10-31 01:02:56,2,9,66,2,299,11,0,0.78
2025-10-31 01:02:57,10,8,66,1,304,11,0,0.78
2025-10-31 01:02:57,2,9,66,3,305,11,0,0.78
2025-10-31 01:02:58,5,6,66,5,291,11,0,0.88
2025-10-31 01:02:59,5,7,66,5,300,11,0,0.88
2025-10-31 01:02:59,2,9,66,6,304,11,0,0.88
2025-10-31 01:03:01,29,8,66,5,688,12,47,0.88
2025-10-31 01:03:02,34,6,66,4,727,14,44,0.88
2025-10-31 01:03:03,8,8,66,4,303,14,0,0.89
2025-10-31 01:03:04,2,9,66,4,296,13,0,0.89
2025-10-31 01:03:04,8,1,66,4,298,13,0,0.89
2025-10-31 01:03:05,5,9,66,6,299,12,0,0.89
2025-10-31 01:03:06,2,8,66,5,293,11,0,0.89
2025-10-31 01:03:07,8,8,66,3,295,11,0,0.89
2025-10-31 01:03:07,2,9,66,3,305,11,0,0.89
2025-10-31 01:03:08,8,6,66,4,357,11,0,0.82
2025-10-31 01:03:09,28,6,66,6,322,11,0,0.82
2025-10-31 01:03:10,86,1,66,5,424,11,0,0.82
2025-10-31 01:03:11,83,3,66,4,431,11,0,0.82
2025-10-31 01:03:12,53,8,66,1,307,11,0,0.82
